NN,JJ,VB,RB,UH,NN_percentage,JJ_percentage,VB_percentage,RB_percentage,UH_percentage
7,1,8,2,0,0.25,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0,0.3125,0.0625,0.0,0.0,0.0
4,2,1,0,0,0.25,0.125,0.0625,0.0,0.0
6,1,1,0,0,0.375,0.0625,0.0625,0.0,0.0
0,0,3,1,0,0.0,0.0,0.375,0.125,0.0
4,4,0,1,0,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.0
7,0,4,0,0,0.4117647058823529,0.0,0.23529411764705882,0.0,0.0
7,2,5,0,0,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.0,0.0
13,5,6,5,0,0.3023255813953488,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.0
6,1,2,1,0,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0
3,0,2,2,0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0
1,1,2,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0
3,0,1,0,0,0.3,0.0,0.1,0.0,0.0
2,0,0,0,0,0.08695652173913043,0.0,0.0,0.0,0.0
5,3,2,5,0,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.14705882352941177,0.0
16,2,6,3,0,0.4,0.05,0.15,0.075,0.0
3,1,4,1,0,0.2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0
9,0,4,1,0,0.4090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.0
3,0,1,2,0,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.0
7,1,4,0,0,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.0,0.0
3,0,1,0,0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0
5,1,2,2,0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0
11,2,7,2,0,0.2972972972972973,0.05405405405405406,0.1891891891891892,0.05405405405405406,0.0
9,2,8,0,0,0.21951219512195122,0.04878048780487805,0.1951219512195122,0.0,0.0
2,1,2,0,0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0
4,0,3,1,0,0.15384615384615385,0.0,0.11538461538461539,0.038461538461538464,0.0
3,1,2,0,0,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0,0.0
1,1,1,0,0,0.2,0.2,0.2,0.0,0.0
3,0,3,0,0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0
5,2,2,0,0,0.25,0.1,0.1,0.0,0.0
1,1,0,0,0,0.25,0.25,0.0,0.0,0.0
7,0,3,0,0,0.4375,0.0,0.1875,0.0,0.0
7,2,7,3,0,0.16666666666666666,0.047619047619047616,0.16666666666666666,0.07142857142857142,0.0
2,0,1,1,0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0
2,0,3,1,0,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0
2,1,2,1,0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0
1,0,1,1,0,0.25,0.0,0.25,0.25,0.0
2,2,1,3,0,0.1,0.1,0.05,0.15,0.0
1,1,2,0,0,0.125,0.125,0.25,0.0,0.0
2,1,4,2,0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0
18,2,6,2,0,0.5142857142857142,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.0
3,1,2,2,0,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0
1,0,3,2,0,0.06666666666666667,0.0,0.2,0.13333333333333333,0.0
6,0,3,1,0,0.5,0.0,0.25,0.08333333333333333,0.0
7,0,2,0,0,0.3684210526315789,0.0,0.10526315789473684,0.0,0.0
0,1,1,2,0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
2,0,5,0,0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.0
4,0,2,2,0,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684,0.0
9,0,2,0,0,0.5294117647058824,0.0,0.11764705882352941,0.0,0.0
2,0,2,1,0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0
6,0,1,1,0,0.35294117647058826,0.0,0.058823529411764705,0.058823529411764705,0.0
3,1,1,0,0,0.375,0.125,0.125,0.0,0.0
4,2,2,1,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,2,2,0,0.4,0.1,0.2,0.2,0.0
4,0,3,1,0,0.19047619047619047,0.0,0.14285714285714285,0.047619047619047616,0.0
4,1,4,2,0,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.0
15,1,3,0,0,0.5769230769230769,0.038461538461538464,0.11538461538461539,0.0,0.0
2,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
5,1,3,1,0,0.2,0.04,0.12,0.04,0.0
7,1,5,0,0,0.2413793103448276,0.034482758620689655,0.1724137931034483,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,0,2,0,0,0.1875,0.0,0.125,0.0,0.0
1,0,1,0,0,0.2,0.0,0.2,0.0,0.0
2,1,2,0,0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,0,5,2,0,0.26666666666666666,0.0,0.16666666666666666,0.06666666666666667,0.0
3,1,1,1,0,0.3,0.1,0.1,0.1,0.0
7,2,4,4,0,0.25925925925925924,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.0
0,1,0,1,0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
9,3,5,2,0,0.24324324324324326,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.0
2,0,3,2,0,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.0
1,2,0,0,0,0.25,0.5,0.0,0.0,0.0
9,1,3,0,0,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.0,0.0
4,1,2,0,0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,0.0
5,1,5,0,0,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.0,0.0
0,1,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
4,1,2,0,0,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.0
11,2,9,6,0,0.2391304347826087,0.043478260869565216,0.1956521739130435,0.13043478260869565,0.0
1,0,2,1,0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
4,1,1,1,0,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10,0,10,7,0,0.22727272727272727,0.0,0.22727272727272727,0.1590909090909091,0.0
17,2,5,2,0,0.5151515151515151,0.06060606060606061,0.15151515151515152,0.06060606060606061,0.0
2,1,2,0,0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0
7,2,4,0,0,0.30434782608695654,0.08695652173913043,0.17391304347826086,0.0,0.0
2,0,2,0,0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0
19,1,5,1,0,0.4418604651162791,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.0
1,1,1,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
2,0,3,0,0,0.13333333333333333,0.0,0.2,0.0,0.0
4,3,2,0,0,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.0,0.0
4,1,3,0,0,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,1,1,0,0,0.5,0.1,0.1,0.0,0.0
3,1,0,1,0,0.1875,0.0625,0.0,0.0625,0.0
4,2,1,0,0,0.2,0.1,0.05,0.0,0.0
1,0,1,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2,2,6,2,0,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.0
7,3,5,1,0,0.23333333333333334,0.1,0.16666666666666666,0.03333333333333333,0.0
0,0,1,0,0,0.0,0.0,0.16666666666666666,0.0,0.0
5,2,1,2,0,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0
2,2,0,1,0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0
4,0,1,0,0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0
6,1,3,1,0,0.2857142857142857,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0
5,1,2,1,0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0
2,0,0,0,0,0.5,0.0,0.0,0.0,0.0
10,1,9,2,0,0.2222222222222222,0.022222222222222223,0.2,0.044444444444444446,0.0
1,0,3,1,0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.0
0,0,1,1,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
4,2,1,1,0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0
9,1,2,0,0,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,0,3,0,0,0.16666666666666666,0.0,0.125,0.0,0.0
9,1,1,0,0,0.45,0.05,0.05,0.0,0.0
7,1,2,1,0,0.25,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0
4,1,1,2,0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0
1,0,1,1,0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10,1,4,0,0,0.5263157894736842,0.05263157894736842,0.21052631578947367,0.0,0.0
8,0,4,2,0,0.34782608695652173,0.0,0.17391304347826086,0.08695652173913043,0.0
5,1,1,0,0,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.0
5,0,2,3,0,0.3333333333333333,0.0,0.13333333333333333,0.2,0.0
8,1,5,1,0,0.3076923076923077,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0
2,1,1,0,0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0
14,1,7,2,0,0.4375,0.03125,0.21875,0.0625,0.0
13,0,11,3,0,0.28888888888888886,0.0,0.24444444444444444,0.06666666666666667,0.0
8,0,5,0,0,0.25,0.0,0.15625,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,1,3,1,0,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,1,3,0,0,0.15,0.05,0.15,0.0,0.0
8,0,7,8,0,0.24242424242424243,0.0,0.21212121212121213,0.24242424242424243,0.0
7,0,3,0,0,0.35,0.0,0.15,0.0,0.0
12,1,6,0,0,0.3076923076923077,0.02564102564102564,0.15384615384615385,0.0,0.0
11,2,7,1,0,0.34375,0.0625,0.21875,0.03125,0.0
14,0,6,3,0,0.4,0.0,0.17142857142857143,0.08571428571428572,0.0
3,0,3,3,0,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,3,0,0,0.25,0.0625,0.1875,0.0,0.0
5,1,3,1,0,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0
3,0,3,2,0,0.14285714285714285,0.0,0.14285714285714285,0.09523809523809523,0.0
5,0,3,1,0,0.15151515151515152,0.0,0.09090909090909091,0.030303030303030304,0.0
5,1,2,0,0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.0,0.0
1,1,0,2,0,0.125,0.125,0.0,0.25,0.0
1,0,2,2,0,0.125,0.0,0.25,0.25,0.0
11,1,4,0,0,0.5238095238095238,0.047619047619047616,0.19047619047619047,0.0,0.0
6,0,1,0,0,0.5,0.0,0.08333333333333333,0.0,0.0
5,2,3,0,0,0.25,0.1,0.15,0.0,0.0
5,0,2,1,0,0.3333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.15384615384615385,0.0,0.0,0.0,0.0
4,1,3,1,0,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.0
2,2,1,1,0,0.25,0.25,0.125,0.125,0.0
5,0,4,2,0,0.3125,0.0,0.25,0.125,0.0
0,0,4,0,0,0.0,0.0,0.23529411764705882,0.0,0.0
0,0,1,1,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
2,1,3,1,0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0
4,1,1,1,0,0.5,0.125,0.125,0.125,0.0
15,2,8,2,0,0.3488372093023256,0.046511627906976744,0.18604651162790697,0.046511627906976744,0.0
3,2,2,2,0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0
3,0,1,0,0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0
4,1,3,1,0,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0
5,1,2,0,0,0.3125,0.0625,0.125,0.0,0.0
8,1,7,6,0,0.26666666666666666,0.03333333333333333,0.23333333333333334,0.2,0.0
3,0,2,2,0,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.0
3,1,4,3,0,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.0
13,3,9,3,0,0.2765957446808511,0.06382978723404255,0.19148936170212766,0.06382978723404255,0.0
3,0,2,0,0,0.3,0.0,0.2,0.0,0.0
3,0,1,0,0,0.5,0.0,0.16666666666666666,0.0,0.0
4,1,3,0,0,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.0,0.0
2,0,3,0,0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0
11,1,6,1,0,0.275,0.025,0.15,0.025,0.0
3,0,2,0,0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
4,1,2,0,0,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.0,0.0
6,2,0,2,0,0.3,0.1,0.0,0.1,0.0
5,0,1,2,0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0
6,2,3,0,0,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.0,0.0
5,2,1,1,0,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0
3,0,5,0,0,0.07692307692307693,0.0,0.1282051282051282,0.0,0.0
7,0,4,0,0,0.21212121212121213,0.0,0.12121212121212122,0.0,0.0
5,0,1,0,0,0.3125,0.0,0.0625,0.0,0.0
3,2,1,1,0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
2,1,1,1,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
3,1,3,1,0,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0
5,0,1,0,0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0
10,0,5,2,0,0.4166666666666667,0.0,0.20833333333333334,0.08333333333333333,0.0
0,0,0,1,0,0.0,0.0,0.0,0.5,0.0
2,3,0,0,0,0.2,0.3,0.0,0.0,0.0
7,0,6,0,0,0.25,0.0,0.21428571428571427,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,0.0625,0.0
5,2,2,2,0,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
2,0,2,2,0,0.08695652173913043,0.0,0.08695652173913043,0.08695652173913043,0.0
2,0,2,1,0,0.25,0.0,0.25,0.125,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,0,2,1,0,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.0
0,0,1,1,0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0
5,0,3,0,0,0.29411764705882354,0.0,0.17647058823529413,0.0,0.0
8,0,1,0,0,0.5714285714285714,0.0,0.07142857142857142,0.0,0.0
3,0,1,0,0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0
6,2,6,3,0,0.15,0.05,0.15,0.075,0.0
6,1,2,1,0,0.3,0.05,0.1,0.05,0.0
8,1,1,0,0,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.0,0.0
4,1,5,2,0,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0
6,0,5,0,0,0.18181818181818182,0.0,0.15151515151515152,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10,2,5,1,0,0.3448275862068966,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.0
2,2,2,1,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0
5,1,2,0,0,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.0,0.0
2,0,3,0,0,0.125,0.0,0.1875,0.0,0.0
13,1,3,4,0,0.3333333333333333,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.0
1,0,2,2,0,0.1,0.0,0.2,0.2,0.0
7,5,6,4,0,0.175,0.125,0.15,0.1,0.0
1,0,1,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1,0,3,1,0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.0
2,0,4,3,0,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.0
3,0,2,0,0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.0
5,2,3,4,0,0.2,0.08,0.12,0.16,0.0
7,2,5,2,0,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.0
1,0,0,0,0,0.2,0.0,0.0,0.0,0.0
6,2,2,0,0,0.375,0.125,0.125,0.0,0.0
4,0,1,0,0,0.2,0.0,0.05,0.0,0.0
5,0,2,0,0,0.3125,0.0,0.125,0.0,0.0
0,1,1,1,0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
0,0,1,0,0,0.0,0.0,0.2,0.0,0.0
2,1,2,0,0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0
2,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.0
2,1,1,0,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
8,3,1,1,0,0.47058823529411764,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0
2,1,2,0,0,0.2,0.1,0.2,0.0,0.0
7,0,1,0,0,0.4117647058823529,0.0,0.058823529411764705,0.0,0.0
7,0,4,0,0,0.5,0.0,0.2857142857142857,0.0,0.0
13,1,3,1,0,0.65,0.05,0.15,0.05,0.0
4,0,4,1,0,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0
3,1,2,0,0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.0
1,1,1,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,0,5,0,0,0.30434782608695654,0.0,0.21739130434782608,0.0,0.0
5,1,3,1,0,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0
7,1,2,0,0,0.5384615384615384,0.07692307692307693,0.15384615384615385,0.0,0.0
4,2,5,1,0,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.0
5,3,7,2,0,0.1388888888888889,0.08333333333333333,0.19444444444444445,0.05555555555555555,0.0
2,1,2,2,0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0
3,1,1,2,0,0.15,0.05,0.05,0.1,0.0
2,0,0,0,0,0.5,0.0,0.0,0.0,0.0
7,0,2,0,0,0.7,0.0,0.2,0.0,0.0
0,1,1,1,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
5,0,1,0,0,0.625,0.0,0.125,0.0,0.0
2,0,0,0,0,0.2,0.0,0.0,0.0,0.0
5,2,2,0,0,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.0
7,0,4,0,0,0.3684210526315789,0.0,0.21052631578947367,0.0,0.0
8,1,4,1,0,0.24242424242424243,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.0
2,0,2,0,0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
10,0,4,1,0,0.3125,0.0,0.125,0.03125,0.0
5,3,0,0,0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0
2,2,1,0,0,0.125,0.125,0.0625,0.0,0.0
6,0,4,3,0,0.375,0.0,0.25,0.1875,0.0
6,1,7,1,0,0.1935483870967742,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.0
3,0,0,1,0,0.5,0.0,0.0,0.16666666666666666,0.0
0,0,1,0,0,0.0,0.0,0.06666666666666667,0.0,0.0
4,3,1,0,0,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.0,0.0
6,3,4,1,0,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0
5,0,2,0,0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0
7,0,4,0,0,0.3181818181818182,0.0,0.18181818181818182,0.0,0.0
5,1,1,0,0,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
5,0,2,0,0,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0
4,2,2,1,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0
0,0,0,1,0,0.0,0.0,0.0,0.5,0.0
13,1,8,2,0,0.2549019607843137,0.0196078431372549,0.1568627450980392,0.0392156862745098,0.0
0,1,1,2,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0
10,2,4,2,0,0.2564102564102564,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,3,7,1,0,0.16326530612244897,0.061224489795918366,0.14285714285714285,0.02040816326530612,0.0
6,0,4,5,0,0.20689655172413793,0.0,0.13793103448275862,0.1724137931034483,0.0
4,3,2,0,0,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.0,0.0
4,0,2,3,0,0.3076923076923077,0.0,0.15384615384615385,0.23076923076923078,0.0
2,1,0,0,0,0.25,0.125,0.0,0.0,0.0
0,0,1,1,0,0.0,0.0,0.25,0.25,0.0
3,2,0,0,0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0
14,3,9,1,0,0.358974358974359,0.07692307692307693,0.23076923076923078,0.02564102564102564,0.0
4,1,3,0,0,0.3333333333333333,0.08333333333333333,0.25,0.0,0.0
1,1,1,0,0,0.2,0.2,0.2,0.0,0.0
6,0,5,1,0,0.13333333333333333,0.0,0.1111111111111111,0.022222222222222223,0.0
2,1,1,0,0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0.2,0.2,0.2,0.0,0.0
1,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0
3,0,0,0,0,0.2727272727272727,0.0,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,4,1,0,0.1,0.2,0.4,0.1,0.0
12,2,8,3,0,0.32432432432432434,0.05405405405405406,0.21621621621621623,0.08108108108108109,0.0
3,0,2,0,0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0
2,0,1,3,0,0.16666666666666666,0.0,0.08333333333333333,0.25,0.0
8,1,2,0,0,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.0,0.0
1,0,1,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,1,0,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
7,0,1,0,0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0
9,3,4,2,0,0.34615384615384615,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.0
2,0,1,1,0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.0
6,0,2,0,0,0.35294117647058826,0.0,0.11764705882352941,0.0,0.0
10,0,2,1,0,0.4166666666666667,0.0,0.08333333333333333,0.041666666666666664,0.0
6,1,3,0,0,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,5,2,0,0.1,0.025,0.125,0.05,0.0
8,2,3,0,0,0.3333333333333333,0.08333333333333333,0.125,0.0,0.0
3,1,2,1,0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0
7,0,3,1,0,0.18421052631578946,0.0,0.07894736842105263,0.02631578947368421,0.0
3,0,1,0,0,0.5,0.0,0.16666666666666666,0.0,0.0
8,0,2,0,0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0
7,0,5,2,0,0.4117647058823529,0.0,0.29411764705882354,0.11764705882352941,0.0
7,3,3,0,0,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.0,0.0
5,1,1,1,0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
2,0,1,0,0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0
1,0,0,0,0,0.07142857142857142,0.0,0.0,0.0,0.0
8,1,4,1,0,0.34782608695652173,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.0
6,0,5,1,0,0.3333333333333333,0.0,0.2777777777777778,0.05555555555555555,0.0
0,0,3,0,0,0.0,0.0,0.25,0.0,0.0
3,0,3,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
5,0,2,1,0,0.35714285714285715,0.0,0.14285714285714285,0.07142857142857142,0.0
6,0,2,0,0,0.5454545454545454,0.0,0.18181818181818182,0.0,0.0
8,3,3,4,0,0.3333333333333333,0.125,0.125,0.16666666666666666,0.0
2,0,1,1,0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0
2,1,0,1,0,0.25,0.125,0.0,0.125,0.0
6,0,2,0,0,0.5454545454545454,0.0,0.18181818181818182,0.0,0.0
9,0,3,0,0,0.5294117647058824,0.0,0.17647058823529413,0.0,0.0
8,4,1,5,0,0.32,0.16,0.04,0.2,0.0
4,0,4,0,0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0
4,0,0,0,0,1.0,0.0,0.0,0.0,0.0
8,0,3,0,0,0.5333333333333333,0.0,0.2,0.0,0.0
4,4,6,1,0,0.12121212121212122,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.0
3,6,3,2,0,0.125,0.25,0.125,0.08333333333333333,0.0
1,0,3,3,0,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.0
9,2,7,5,0,0.225,0.05,0.175,0.125,0.0
6,5,1,3,0,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.0
3,0,3,3,0,0.3,0.0,0.3,0.3,0.0
8,0,3,0,0,0.5333333333333333,0.0,0.2,0.0,0.0
2,1,0,0,0,0.4,0.2,0.0,0.0,0.0
1,0,1,1,0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
5,0,2,0,0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0
4,2,3,1,0,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0
1,0,0,0,0,0.25,0.0,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,1,3,0,0,0.2857142857142857,0.03571428571428571,0.10714285714285714,0.0,0.0
20,1,8,0,0,0.4,0.02,0.16,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10,5,4,3,0,0.30303030303030304,0.15151515151515152,0.12121212121212122,0.09090909090909091,0.0
0,0,1,0,0,0.0,0.0,0.25,0.0,0.0
